place,title,time,pay,date
서울 성동구,할리스커피 한양대시티빌점,10:00~22:00,"시급 9,160원",01/07
경기 김포시,할리스커피 김포디원시티점,시간협의,"연봉 26,000,000원",01/06
서울 구로구,할리스커피 오류동역점,11:00~17:00,"시급 9,160원",01/06
경기 화성시,할리스커피 동탄점,시간협의,"월급 2,000,000원",01/06
인천 연수구,할리스커피 할리스에프엔비,17:00~22:00,"시급 9,160원",01/05
서울 노원구,할리스커피 수락산역점,16:30~23:00,"시급 9,160원",01/05
경기 오산시,할리스커피 할리스 오산대역DT점,시간협의,"시급 9,160원",01/03
경기 남양주,할리스커피 별내북부역점,19:00~10:00,"시급 10,000원",01/02
경북 칠곡군,할리스커피 칠곡왜관점,12:00~18:00,"시급 9,160원",01/01
인천 연수구,할리스커피 할리스에프엔비,17:00~22:00,"시급 9,160원",01/01
